user_id,employee_name,email,role,functional_unit,department,team,start_date,end_date
ANC1950,Anika Nita Cortez,Anika.Nita.Cortez@dtaa.com,MechanicalEngineer,3 - ResearchAndEngineering_Government_Domestic,4 - Engineering,12 - MechanicalEngineering,2009-12-01,2011-06-01
ISS0949,Illiana Simone Stevens,Illiana.Simone.Stevens@dtaa.com,Salesman,9 - SalesAndMarketing_Government,2 - Sales,1 - RegionalSales,2009-12-01,2011-06-01
AEH0187,Alden Elliott Holden,Alden.Elliott.Holden@dtaa.com,ElectricalEngineer,3 - ResearchAndEngineering_Government_Domestic,4 - Engineering,3 - ElectricalEngineering,2009-12-01,2011-03-01
MDD1920,Martin David Dennis,Martin.David.Dennis@dtaa.com,ComputerProgrammer,3 - ResearchAndEngineering_Government_Domestic,3 - SoftwareManagement,8 - DesktopSoftware,2009-12-01,2011-06-01
DAM0096,Dora Aretha Macdonald,Dora.Aretha.Macdonald@dtaa.com,ChiefEngineer,2 - ResearchAndEngineering_Commercial,4 - Engineering,5 - SystemsEngineering,2009-12-01,2011-06-01
RAI1483,Rhoda Avye Irwin,Rhoda.Avye.Irwin@dtaa.com,TestEngineer,4 - ResearchAndEngineering_Government_Foreign,4 - Engineering,11 - TestAndEvalualtion,2009-12-01,2011-06-01
UKC1192,Ursa Kelsey Cleveland,Ursa.Kelsey.Cleveland@dtaa.com,TestEngineer,2 - ResearchAndEngineering_Commercial,4 - Engineering,11 - TestAndEvalualtion,2009-12-01,2011-06-01
SIS3576,Seth Isaiah Spence,Seth.Isaiah.Spence@dtaa.com,Mathematician,4 - ResearchAndEngineering_Government_Foreign,2 - Research,6 - Lab,2009-12-01,2011-06-01
QJF3038,Quinlan Joshua Fleming,Quinlan.Joshua.Fleming@dtaa.com,ITAdmin,1 - Adminstration,5 - Security,10 - ElectronicSecurity,2009-12-01,2011-06-01
DTW1276,Dean Tucker Walters,Dean.Tucker.Walters@dtaa.com,MechanicalEngineer,3 - ResearchAndEngineering_Government_Domestic,4 - Engineering,7 - MechanicalEngineering,2009-12-01,2011-06-01
KAH2398,Kuame Alvin Henry,Kuame.Alvin.Henry@dtaa.com,Supervisor,5 - Manufacturing_Commercial,3 - Assembly,8 - AssemblyDept,2009-12-01,2011-06-01
LPC2011,Lucy Piper Church,Lucy.Piper.Church@dtaa.com,TestEngineer,3 - ResearchAndEngineering_Government_Domestic,4 - Engineering,16 - TestAndEvalualtion,2009-12-01,2011-06-01
EWA1486,Emery Wylie Adams,Emery.Wylie.Adams@dtaa.com,StockroomClerk,5 - Manufacturing_Commercial,3 - Assembly,3 - Stockroom,2009-12-01,2011-06-01
HSH0292,Halla Sybil Howe,Halla.Sybil.Howe@dtaa.com,MechanicalEngineer,5 - Manufacturing_Commercial,2 - ManufacturingEngineering,,2009-12-01,2011-06-01
PCM0609,Palmer Carson Myers,Palmer.Carson.Myers@dtaa.com,SoftwareQualityEngineer,3 - ResearchAndEngineering_Government_Domestic,3 - SoftwareManagement,1 - SQA,2009-12-01,2011-06-01
CKB0169,Carly Kaden Berry,Carly.Kaden.Berry@dtaa.com,Manager,3 - ResearchAndEngineering_Government_Domestic,4 - Engineering,1 - Publications,2009-12-01,2011-06-01
SJW3131,Stacy Julie Waller,Stacy.Julie.Waller@dtaa.com,Mathematician,3 - ResearchAndEngineering_Government_Domestic,2 - Research,5 - Lab,2009-12-01,2011-06-01
EKC3706,Eagan Kane Cervantes,Eagan.Kane.Cervantes@dtaa.com,ProductionLineWorker,6 - Manufacturing_Government,3 - Assembly,12 - AssemblyDept,2009-12-01,2011-06-01
VCV1353,Vielka Claire Velasquez,Vielka.Claire.Velasquez@dtaa.com,Scientist,4 - ResearchAndEngineering_Government_Foreign,2 - Research,2 - Lab,2009-12-01,2011-06-01
HJW2646,Hasad Jonas Wright,Hasad.Jonas.Wright@dtaa.com,TestEngineer,3 - ResearchAndEngineering_Government_Domestic,4 - Engineering,21 - TestAndEvalualtion,2009-12-01,2011-06-01
BQV1308,Brady Quincy Vazquez,Brady.Quincy.Vazquez@dtaa.com,SystemsEngineer,3 - ResearchAndEngineering_Government_Domestic,4 - Engineering,10 - SystemsEngineering,2009-12-01,2011-06-01
LFR0075,Lani Francesca Robinson,Lani.Francesca.Robinson@dtaa.com,SoftwareQualityEngineer,2 - ResearchAndEngineering_Commercial,3 - SoftwareManagement,1 - SQA,2009-12-01,2011-06-01
CAO3117,Camilla Amanda Osborn,Camilla.Amanda.Osborn@dtaa.com,HardwareEngineer,2 - ResearchAndEngineering_Commercial,4 - Engineering,24 - SystemsEngineering,2009-12-01,2011-06-01
IMP0960,Indigo Minerva Puckett,Indigo.Minerva.Puckett@dtaa.com,Salesman,9 - SalesAndMarketing_Government,2 - Sales,1 - RegionalSales,2009-12-01,2011-06-01
DEN0236,Dexter Edward Nieves,Dexter.Edward.Nieves@dtaa.com,SoftwareEngineer,4 - ResearchAndEngineering_Government_Foreign,3 - SoftwareManagement,2 - DesktopSoftware,2009-12-01,2011-06-01
HHK0652,Hamilton Hyatt Kirkland,Hamilton.Hyatt.Kirkland@dtaa.com,TechnicalWriter,3 - ResearchAndEngineering_Government_Domestic,4 - Engineering,1 - Publications,2009-12-01,2011-06-01
DNH0308,Dai Neve Hutchinson,Dai.Neve.Hutchinson@dtaa.com,ProductionLineWorker,5 - Manufacturing_Commercial,3 - Assembly,2 - AssemblyDept,2009-12-01,2011-06-01
FHA3387,Fallon Holly Adkins,Fallon.Holly.Adkins@dtaa.com,Technician,8 - SalesAndMarketing_Commercial,3 - FieldService,5 - RegionalFieldService,2009-12-01,2011-06-01
MTC0855,Moana Tatum Cleveland,Moana.Tatum.Cleveland@dtaa.com,ProductionLineWorker,5 - Manufacturing_Commercial,3 - Assembly,2 - AssemblyDept,2009-12-01,2011-06-01
FMN0013,Fitzgerald Melvin Neal,Fitzgerald.Melvin.Neal@dtaa.com,AdministrativeAssistant,1 - Adminstration,,,2009-12-01,2011-06-01
DRB0202,Daryl Rana Bentley,Daryl.Rana.Bentley@dtaa.com,TestEngineer,3 - ResearchAndEngineering_Government_Domestic,4 - Engineering,6 - TestAndEvalualtion,2009-12-01,2011-06-01
DMW2128,Darryl Marcia Wright,Darryl.Marcia.Wright@dtaa.com,HardwareEngineer,4 - ResearchAndEngineering_Government_Foreign,4 - Engineering,15 - SystemsEngineering,2009-12-01,2011-06-01
OKF2007,Odysseus Kasper Ferrell,Odysseus.Kasper.Ferrell@dtaa.com,SystemsEngineer,3 - ResearchAndEngineering_Government_Domestic,4 - Engineering,15 - SystemsEngineering,2009-12-01,2011-06-01
TAW2664,Tanek Allistair Waller,Tanek.Allistair.Waller@dtaa.com,Scientist,4 - ResearchAndEngineering_Government_Foreign,2 - Research,4 - Lab,2009-12-01,2011-06-01
CAM1323,Carlos Armando Mcclure,Carlos.Armando.Mcclure@dtaa.com,SystemsEngineer,3 - ResearchAndEngineering_Government_Domestic,4 - Engineering,10 - SystemsEngineering,2009-12-01,2011-06-01
JCR1536,Jonah Chester Rowe,Jonah.Chester.Rowe@dtaa.com,StockroomClerk,6 - Manufacturing_Government,3 - Assembly,3 - Stockroom,2009-12-01,2011-06-01
HDL2297,Honorato Dalton Larson,Honorato.Dalton.Larson@dtaa.com,Technician,8 - SalesAndMarketing_Commercial,3 - FieldService,3 - RegionalFieldService,2009-12-01,2011-06-01
SCG2695,Sawyer Cole Good,Sawyer.Cole.Good@dtaa.com,MechanicalEngineer,4 - ResearchAndEngineering_Government_Foreign,4 - Engineering,17 - MechanicalEngineering,2009-12-01,2011-06-01
SKB3336,Summer Kimberly Barrett,Summer.Kimberly.Barrett@dtaa.com,ProductionLineWorker,6 - Manufacturing_Government,3 - Assembly,10 - AssemblyDept,2009-12-01,2011-06-01
CTP2225,Connor Tobias Preston,Connor.Tobias.Preston@dtaa.com,ProductionLineWorker,6 - Manufacturing_Government,3 - Assembly,6 - AssemblyDept,2009-12-01,2011-05-01
MBC0803,Myles Benjamin Carney,Myles.Benjamin.Carney@dtaa.com,MaterialsEngineer,4 - ResearchAndEngineering_Government_Foreign,4 - Engineering,4 - MaterialsEngineering,2009-12-01,2011-06-01
CHB1062,Cally Haley Butler,Cally.Haley.Butler@dtaa.com,ITAdmin,1 - Adminstration,5 - Security,4 - ElectronicSecurity,2009-12-01,2011-06-01
NBT3447,Nicolas Brady Talley,Nicolas.Brady.Talley@dtaa.com,Technician,9 - SalesAndMarketing_Government,3 - FieldService,5 - RegionalFieldService,2009-12-01,2011-06-01
TGW2782,TaShya Genevieve Workman,TaShya.Genevieve.Workman@dtaa.com,StockroomClerk,5 - Manufacturing_Commercial,3 - Assembly,7 - Stockroom,2009-12-01,2011-06-01
TEC3006,Thane Erich Cunningham,Thane.Erich.Cunningham@dtaa.com,ChiefEngineer,4 - ResearchAndEngineering_Government_Foreign,4 - Engineering,22 - MechanicalEngineering,2009-12-01,2011-06-01
TWH1178,Tanek William Harrison,Tanek.William.Harrison@dtaa.com,ElectricalEngineer,2 - ResearchAndEngineering_Commercial,4 - Engineering,10 - SystemsEngineering,2009-12-01,2011-06-01
SGV2780,Skyler Gisela Vincent,Skyler.Gisela.Vincent@dtaa.com,StockroomClerk,5 - Manufacturing_Commercial,3 - Assembly,7 - Stockroom,2009-12-01,2011-06-01
TAN2642,Tate Addison Norton,Tate.Addison.Norton@dtaa.com,ComputerScientist,3 - ResearchAndEngineering_Government_Domestic,4 - Engineering,20 - SystemsEngineering,2009-12-01,2011-02-01
CGB3928,Chantale Gisela Barber,Chantale.Gisela.Barber@dtaa.com,ProductionLineWorker,5 - Manufacturing_Commercial,3 - Assembly,14 - AssemblyDept,2009-12-01,2011-06-01
MBH3427,Mari Breanna Henderson,Mari.Breanna.Henderson@dtaa.com,Salesman,9 - SalesAndMarketing_Government,2 - Sales,5 - RegionalSales,2009-12-01,2011-06-01
WNR0661,Wylie Nasim Reyes,Wylie.Nasim.Reyes@dtaa.com,MechanicalEngineer,3 - ResearchAndEngineering_Government_Domestic,4 - Engineering,2 - MechanicalEngineering,2009-12-01,2011-06-01
LMA3676,Lysandra Madeson Armstrong,Lysandra.Madeson.Armstrong@dtaa.com,StockroomClerk,6 - Manufacturing_Government,3 - Assembly,11 - Stockroom,2009-12-01,2011-06-01
ESS3318,Elliott Samuel Salazar,Elliott.Samuel.Salazar@dtaa.com,StockroomClerk,6 - Manufacturing_Government,3 - Assembly,9 - Stockroom,2009-12-01,2011-06-01
LFC2015,Lars Ferris Clark,Lars.Ferris.Clark@dtaa.com,MechanicalEngineer,3 - ResearchAndEngineering_Government_Domestic,4 - Engineering,16 - TestAndEvalualtion,2009-12-01,2011-06-01
JVS2308,Jackson Valentine Stephenson,Jackson.Valentine.Stephenson@dtaa.com,Technician,8 - SalesAndMarketing_Commercial,3 - FieldService,3 - RegionalFieldService,2009-12-01,2011-06-01
DRM2927,Damon Richard Mullen,Damon.Richard.Mullen@dtaa.com,Technician,8 - SalesAndMarketing_Commercial,3 - FieldService,4 - RegionalFieldService,2009-12-01,2011-06-01
GKG3414,Gwendolyn Kaye Guerra,Gwendolyn.Kaye.Guerra@dtaa.com,Salesman,9 - SalesAndMarketing_Government,2 - Sales,5 - RegionalSales,2009-12-01,2011-06-01
JCF0800,Jonah Chase Figueroa,Jonah.Chase.Figueroa@dtaa.com,ElectricalEngineer,4 - ResearchAndEngineering_Government_Foreign,4 - Engineering,3 - ElectricalEngineering,2009-12-01,2010-02-01
NMM1844,Noelani Madaline Miles,Noelani.Madaline.Miles@dtaa.com,ElectricalEngineer,2 - ResearchAndEngineering_Commercial,4 - Engineering,13 - ElectricalEngineering,2009-12-01,2010-08-01
AFB0904,Asher Fletcher Ballard,Asher.Fletcher.Ballard@dtaa.com,ProductionLineWorker,6 - Manufacturing_Government,3 - Assembly,2 - AssemblyDept,2009-12-01,2011-06-01
FGN0375,Florence Giselle Neal,Florence.Giselle.Neal@dtaa.com,Manager,8 - SalesAndMarketing_Commercial,2 - Sales,1 - RegionalSales,2009-12-01,2011-06-01
ESH2077,Evelyn Stacy Higgins,Evelyn.Stacy.Higgins@dtaa.com,MechanicalEngineer,4 - ResearchAndEngineering_Government_Foreign,4 - Engineering,12 - MechanicalEngineering,2009-12-01,2011-06-01
THM1021,Troy Hayes Massey,Troy.Hayes.Massey@dtaa.com,Manager,8 - SalesAndMarketing_Commercial,2 - Sales,2 - RegionalSales,2009-12-01,2011-06-01
TGC1489,Travis Gregory Conrad,Travis.Gregory.Conrad@dtaa.com,StockroomClerk,5 - Manufacturing_Commercial,3 - Assembly,3 - Stockroom,2009-12-01,2011-06-01
XKR2059,Xanthus Keaton Ray,Xanthus.Keaton.Ray@dtaa.com,WebDeveloper,4 - ResearchAndEngineering_Government_Foreign,3 - SoftwareManagement,9 - WebSoftware,2009-12-01,2011-06-01
BAO2928,Brielle Aubrey Oneill,Brielle.Aubrey.Oneill@dtaa.com,Technician,8 - SalesAndMarketing_Commercial,3 - FieldService,4 - RegionalFieldService,2009-12-01,2010-12-01
MJH3822,Mara Joy Huber,Mara.Joy.Huber@dtaa.com,Technician,9 - SalesAndMarketing_Government,3 - FieldService,6 - RegionalFieldService,2009-12-01,2011-06-01
JAW0551,Jonathan Acton Wilkinson,Jonathan.Acton.Wilkinson@dtaa.com,ElectricalEngineer,2 - ResearchAndEngineering_Commercial,4 - Engineering,3 - ElectricalEngineering,2009-12-01,2011-01-01
JLM3847,Justina Lois Mcdowell,Justina.Lois.Mcdowell@dtaa.com,NursePractitioner,1 - Adminstration,4 - Safety,7 - Medical,2009-12-01,2010-08-01
SCH1013,Sarah Cleo Hubbard,Sarah.Cleo.Hubbard@dtaa.com,ChiefEngineer,4 - ResearchAndEngineering_Government_Foreign,4 - Engineering,8 - ElectricalEngineering,2009-12-01,2011-06-01
JBD3707,Jacob Benedict Daniels,Jacob.Benedict.Daniels@dtaa.com,ProductionLineWorker,6 - Manufacturing_Government,3 - Assembly,12 - AssemblyDept,2009-12-01,2011-06-01
SDW0370,Shaine Dorothy Woodard,Shaine.Dorothy.Woodard@dtaa.com,Director,8 - SalesAndMarketing_Commercial,3 - FieldService,,2009-12-01,2011-06-01
PCA3344,Piper Cassidy Armstrong,Piper.Cassidy.Armstrong@dtaa.com,ProductionLineWorker,6 - Manufacturing_Government,3 - Assembly,10 - AssemblyDept,2009-12-01,2011-06-01
HTC1750,Hiroko Tana Christian,Hiroko.Tana.Christian@dtaa.com,SecurityGuard,1 - Adminstration,5 - Security,5 - BuildingSecurity,2009-12-01,2011-06-01
CLG3616,Chiquita Laurel Gibbs,Chiquita.Laurel.Gibbs@dtaa.com,StockroomClerk,5 - Manufacturing_Commercial,3 - Assembly,11 - Stockroom,2009-12-01,2011-06-01
RCH3740,Robin Chava Hayden,Robin.Chava.Hayden@dtaa.com,Salesman,8 - SalesAndMarketing_Commercial,2 - Sales,6 - RegionalSales,2009-12-01,2011-06-01
WNR0091,Wynter Nadine Rowland,Wynter.Nadine.Rowland@dtaa.com,AdministrativeAssistant,2 - ResearchAndEngineering_Commercial,4 - Engineering,,2009-12-01,2011-06-01
JMG3365,Joshua Malik Grant,Joshua.Malik.Grant@dtaa.com,Salesman,8 - SalesAndMarketing_Commercial,2 - Sales,5 - RegionalSales,2009-12-01,2011-06-01
FQG2974,Fritz Quentin Gilbert,Fritz.Quentin.Gilbert@dtaa.com,Technician,9 - SalesAndMarketing_Government,3 - FieldService,4 - RegionalFieldService,2009-12-01,2011-06-01
IMM3253,Ira Merrill Mcintyre,Ira.Merrill.Mcintyre@dtaa.com,StockroomClerk,5 - Manufacturing_Commercial,3 - Assembly,9 - Stockroom,2009-12-01,2011-06-01
TAH0933,Thor Addison Hester,Thor.Addison.Hester@dtaa.com,Technician,8 - SalesAndMarketing_Commercial,3 - FieldService,1 - RegionalFieldService,2009-12-01,2011-06-01
ITK2781,Illana Tashya Kirkland,Illana.Tashya.Kirkland@dtaa.com,StockroomClerk,5 - Manufacturing_Commercial,3 - Assembly,7 - Stockroom,2009-12-01,2011-06-01
IOR0152,Ishmael Octavius Rowe,Ishmael.Octavius.Rowe@dtaa.com,SoftwareQualityEngineer,3 - ResearchAndEngineering_Government_Domestic,3 - SoftwareManagement,1 - SQA,2009-12-01,2011-06-01
VTK2978,Vernon Theodore Key,Vernon.Theodore.Key@dtaa.com,Technician,9 - SalesAndMarketing_Government,3 - FieldService,4 - RegionalFieldService,2009-12-01,2011-06-01
KAC2449,Kelsey Autumn Curry,Kelsey.Autumn.Curry@dtaa.com,Physicist,2 - ResearchAndEngineering_Commercial,2 - Research,4 - Lab,2009-12-01,2011-06-01
JUH3378,James Ulric Hayden,James.Ulric.Hayden@dtaa.com,Salesman,8 - SalesAndMarketing_Commercial,2 - Sales,5 - RegionalSales,2009-12-01,2011-06-01
KKD1980,Keith Kelly Duran,Keith.Kelly.Duran@dtaa.com,MaterialsEngineer,3 - ResearchAndEngineering_Government_Domestic,4 - Engineering,14 - MaterialsEngineering,2009-12-01,2011-06-01
DRJ0794,Drake Rafael Joseph,Drake.Rafael.Joseph@dtaa.com,ElectricalEngineer,4 - ResearchAndEngineering_Government_Foreign,4 - Engineering,3 - ElectricalEngineering,2009-12-01,2011-06-01
JXP3801,Jonathan Xavier Powers,Jonathan.Xavier.Powers@dtaa.com,Technician,9 - SalesAndMarketing_Government,3 - FieldService,6 - RegionalFieldService,2009-12-01,2011-06-01
KVD2453,Keegan Vernon Day,Keegan.Vernon.Day@dtaa.com,Mathematician,2 - ResearchAndEngineering_Commercial,2 - Research,4 - Lab,2009-12-01,2011-06-01
KSV2881,Karyn Sheila Velez,Karyn.Sheila.Velez@dtaa.com,Salesman,8 - SalesAndMarketing_Commercial,2 - Sales,4 - RegionalSales,2009-12-01,2011-06-01
VQS3246,Vivian Quintessa Stokes,Vivian.Quintessa.Stokes@dtaa.com,SystemsEngineer,4 - ResearchAndEngineering_Government_Foreign,4 - Engineering,24 - SystemsEngineering,2009-12-01,2011-06-01
XCG2316,Xantha Charissa Graves,Xantha.Charissa.Graves@dtaa.com,Salesman,9 - SalesAndMarketing_Government,2 - Sales,3 - RegionalSales,2009-12-01,2010-11-01
JAS0353,Jack Asher Scott,Jack.Asher.Scott@dtaa.com,Engineer,6 - Manufacturing_Government,4 - QualityControl,,2009-12-01,2011-06-01
USD0600,Uta Stephanie Dunlap,Uta.Stephanie.Dunlap@dtaa.com,Physicist,3 - ResearchAndEngineering_Government_Domestic,2 - Research,1 - Lab,2009-12-01,2011-06-01
FCS2824,Finn Cairo Schroeder,Finn.Cairo.Schroeder@dtaa.com,StockroomClerk,6 - Manufacturing_Government,3 - Assembly,7 - Stockroom,2009-12-01,2011-06-01
QCD0386,Quentin Ciaran Dickerson,Quentin.Ciaran.Dickerson@dtaa.com,AdministrativeAssistant,8 - SalesAndMarketing_Commercial,3 - FieldService,,2009-12-01,2011-06-01
FMS3285,Fay Marny Sharp,Fay.Marny.Sharp@dtaa.com,ProductionLineWorker,5 - Manufacturing_Commercial,3 - Assembly,10 - AssemblyDept,2009-12-01,2011-06-01
NRN1312,Nissim Reuben Nichols,Nissim.Reuben.Nichols@dtaa.com,SystemsEngineer,3 - ResearchAndEngineering_Government_Domestic,4 - Engineering,10 - SystemsEngineering,2009-12-01,2011-06-01
UIM2818,Urielle Indira Martinez,Urielle.Indira.Martinez@dtaa.com,ProductionLineWorker,5 - Manufacturing_Commercial,3 - Assembly,8 - AssemblyDept,2009-12-01,2011-06-01
BBH1056,Blair Barry Harmon,Blair.Barry.Harmon@dtaa.com,ITAdmin,1 - Adminstration,5 - Security,4 - ElectronicSecurity,2009-12-01,2011-06-01
KTC0474,Kuame Tyler Compton,Kuame.Tyler.Compton@dtaa.com,Mathematician,2 - ResearchAndEngineering_Commercial,2 - Research,1 - Lab,2009-12-01,2011-06-01
ERO2454,Eric Robert Odonnell,Eric.Robert.Odonnell@dtaa.com,Mathematician,2 - ResearchAndEngineering_Commercial,2 - Research,4 - Lab,2009-12-01,2011-06-01
TKC0514,Teegan Kylee Calderon,Teegan.Kylee.Calderon@dtaa.com,SoftwareDeveloper,2 - ResearchAndEngineering_Commercial,3 - SoftwareManagement,4 - WebSoftware,2009-12-01,2011-06-01
NAR1527,Nelle Audra Rivers,Nelle.Audra.Rivers@dtaa.com,ProductionLineWorker,5 - Manufacturing_Commercial,3 - Assembly,4 - AssemblyDept,2009-12-01,2011-06-01
JHP1799,John Hoyt Petersen,John.Hoyt.Petersen@dtaa.com,ComputerProgrammer,2 - ResearchAndEngineering_Commercial,3 - SoftwareManagement,8 - DesktopSoftware,2009-12-01,2011-06-01
WLC0115,Wade Lucas Casey,Wade.Lucas.Casey@dtaa.com,MaterialsEngineer,2 - ResearchAndEngineering_Commercial,4 - Engineering,4 - MaterialsEngineering,2009-12-01,2011-06-01
BNS3233,Brody Nicolas Sweet,Brody.Nicolas.Sweet@dtaa.com,ComputerScientist,4 - ResearchAndEngineering_Government_Foreign,4 - Engineering,24 - SystemsEngineering,2009-12-01,2011-06-01
SCM0778,Sierra Clio Mcknight,Sierra.Clio.Mcknight@dtaa.com,TechnicalWriter,4 - ResearchAndEngineering_Government_Foreign,4 - Engineering,1 - Publications,2009-12-01,2011-06-01
NEC2446,Nerea Erin Cabrera,Nerea.Erin.Cabrera@dtaa.com,Mathematician,2 - ResearchAndEngineering_Commercial,2 - Research,4 - Lab,2009-12-01,2011-06-01
ZLB1878,Zorita Latifah Burns,Zorita.Latifah.Burns@dtaa.com,SystemsEngineer,2 - ResearchAndEngineering_Commercial,4 - Engineering,15 - SystemsEngineering,2009-12-01,2011-06-01
HMA1258,Harding Micah Adkins,Harding.Micah.Adkins@dtaa.com,WebDeveloper,3 - ResearchAndEngineering_Government_Domestic,3 - SoftwareManagement,7 - WebSoftware,2009-12-01,2011-06-01
SUG0718,Sonya Unity Griffith,Sonya.Unity.Griffith@dtaa.com,Scientist,4 - ResearchAndEngineering_Government_Foreign,2 - Research,1 - Lab,2009-12-01,2011-06-01
WDL0140,Willa Daria Lopez,Willa.Daria.Lopez@dtaa.com,AdministrativeAssistant,3 - ResearchAndEngineering_Government_Domestic,2 - Research,1 - Lab,2009-12-01,2011-06-01
SBT2585,Savannah Beatrice Terrell,Savannah.Beatrice.Terrell@dtaa.com,MechanicalEngineer,3 - ResearchAndEngineering_Government_Domestic,4 - Engineering,17 - MechanicalEngineering,2009-12-01,2011-06-01
GKB1150,Gisela Kaden Buchanan,Gisela.Kaden.Buchanan@dtaa.com,ElectricalEngineer,2 - ResearchAndEngineering_Commercial,4 - Engineering,8 - ElectricalEngineering,2009-12-01,2010-12-01
APM0190,Alyssa Penelope Mccarthy,Alyssa.Penelope.Mccarthy@dtaa.com,AdministrativeAssistant,3 - ResearchAndEngineering_Government_Domestic,4 - Engineering,4 - MaterialsEngineering,2009-12-01,2011-06-01
JLR3930,Judith Lynn Ryan,Judith.Lynn.Ryan@dtaa.com,ProductionLineWorker,5 - Manufacturing_Commercial,3 - Assembly,14 - AssemblyDept,2009-12-01,2011-06-01
FAJ3608,Florence Amy Juarez,Florence.Amy.Juarez@dtaa.com,ElectricalEngineer,4 - ResearchAndEngineering_Government_Foreign,4 - Engineering,25 - SystemsEngineering,2009-12-01,2011-02-01
GMB3703,Geraldine Mikayla Britt,Geraldine.Mikayla.Britt@dtaa.com,ProductionLineWorker,6 - Manufacturing_Government,3 - Assembly,12 - AssemblyDept,2009-12-01,2011-06-01
MMR0700,Macon Malachi Rodriquez,Macon.Malachi.Rodriquez@dtaa.com,MechanicalEngineer,3 - ResearchAndEngineering_Government_Domestic,4 - Engineering,6 - TestAndEvalualtion,2009-12-01,2011-06-01
IAR1895,Ifeoma Audra Reynolds,Ifeoma.Audra.Reynolds@dtaa.com,ElectricalEngineer,2 - ResearchAndEngineering_Commercial,4 - Engineering,16 - TestAndEvalualtion,2009-12-01,2011-06-01
ORJ1401,Oliver Ronan Jefferson,Oliver.Ronan.Jefferson@dtaa.com,WebDeveloper,4 - ResearchAndEngineering_Government_Foreign,3 - SoftwareManagement,7 - WebSoftware,2009-12-01,2011-06-01
WAL0050,Wallace Acton Larson,Wallace.Acton.Larson@dtaa.com,ITAdmin,1 - Adminstration,5 - Security,2 - ElectronicSecurity,2009-12-01,2011-06-01
KMR0373,Kylan Melinda Rose,Kylan.Melinda.Rose@dtaa.com,Mathematician,8 - SalesAndMarketing_Commercial,1 - MarketAnalysis,,2009-12-01,2011-06-01
KDR3234,Kermit Devin Rice,Kermit.Devin.Rice@dtaa.com,SystemsEngineer,4 - ResearchAndEngineering_Government_Foreign,4 - Engineering,24 - SystemsEngineering,2009-12-01,2011-06-01
DSF2557,Dawn Summer Faulkner,Dawn.Summer.Faulkner@dtaa.com,Mathematician,3 - ResearchAndEngineering_Government_Domestic,2 - Research,4 - Lab,2009-12-01,2011-06-01
MKW0157,McKenzie Karen Waters,McKenzie.Karen.Waters@dtaa.com,SoftwareEngineer,3 - ResearchAndEngineering_Government_Domestic,3 - SoftwareManagement,2 - DesktopSoftware,2009-12-01,2011-06-01
